Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
D01,Absolute Quantification,ABS,S4_01,Ch1Unknown,1,Multi,5350,ddPCR Supermix for Probes (no dUTP),107000,,,5540,5190,15696,168,15533,163,148,20,2750,15864,,,,,,,,1.019,,,1.067,0.972,50.5,,,51.6,49.3,1,1,0,11143,1292.7,11038,,,,,5440,5260,,,,,,,1.043,0.995,,,51.1,49.9
D01,Absolute Quantification,ABS,S4_01,Ch2Unknown,2,Multi,5250,ddPCR Supermix for Probes (no dUTP),105000,,,5430,5090,15681,183,15533,163,148,20,2750,15864,,,,,,,,1.019,,,1.067,0.972,50.5,,,51.6,49.3,1,1,0,9878.1,2566.7,9793.8,,,,,5340,5170,,,,,,,1.043,0.995,,,51.1,49.9
D02,Absolute Quantification,ABS,S4_02,Ch1Unknown,1,Multi,4220,ddPCR Supermix for Probes (no dUTP),84400,,,4330,4130,17667,501,17279,388,442,59,1840,18168,,,,,,,,0.969,,,1.003,0.936,49.2,,,50.1,48.4,1,1,0,10848,1351.3,10586,,,,,4280,4170,,,,,,,0.986,0.952,,,49.66,48.78
D02,Absolute Quantification,ABS,S4_02,Ch2Unknown,2,Multi,4360,ddPCR Supermix for Probes (no dUTP),87200,,,4470,4260,17721,447,17279,388,442,59,1840,18168,,,,,,,,0.969,,,1.003,0.936,49.2,,,50.1,48.4,1,1,0,9780.8,2525.5,9602.3,,,,,4410,4300,,,,,,,0.986,0.952,,,49.66,48.78
D03,Absolute Quantification,ABS,S4_03,Ch1Unknown,1,Multi,3020,ddPCR Supermix for Probes (no dUTP),60400,,,3080,2970,18066,1497,16946,1120,1149,348,1330,19563,,,,,,,,0.992,,,1.019,0.966,49.8,,,50.5,49.1,1,1,0,10683,1338.6,9967.9,,,,,3053,2995,,,,,,,1.006,0.979,,,50.15,49.47
D03,Absolute Quantification,ABS,S4_03,Ch2Unknown,2,Multi,3050,ddPCR Supermix for Probes (no dUTP),61000,,,3110,2990,18095,1468,16946,1120,1149,348,1330,19563,,,,,,,,0.992,,,1.019,0.966,49.8,,,50.5,49.1,1,1,0,9708.5,2443.1,9163.3,,,,,3077,3018,,,,,,,1.006,0.979,,,50.15,49.47
D04,Absolute Quantification,ABS,S4_04,Ch1Unknown,1,Multi,2010,ddPCR Supermix for Probes (no dUTP),40200,,,2047,1975,15136,3347,13083,2053,2004,1343,919,18483,,,,,,,,1.009,,,1.034,0.983,50.2,,,50.8,49.6,1,1,0,10698,1354.3,9006.3,,,,,2029,1992,,,,,,,1.022,0.996,,,50.54,49.89
D04,Absolute Quantification,ABS,S4_04,Ch2Unknown,2,Multi,1993,ddPCR Supermix for Probes (no dUTP),39860,,,2030,1958,15087,3396,13083,2053,2004,1343,919,18483,,,,,,,,1.009,,,1.034,0.983,50.2,,,50.8,49.6,1,1,0,9678.1,2333.5,8328.7,,,,,2012,1975,,,,,,,1.022,0.996,,,50.54,49.89
D05,Absolute Quantification,ABS,S4_05,Ch1Unknown,1,Multi,983,ddPCR Supermix for Probes (no dUTP),19660,,,1002,963,10245,7848,7356,2889,2936,4912,438,18093,,,,,,,,0.993,,,1.021,0.965,49.8,,,50.5,49.1,1,1,0,10698,1318.3,6629.5,,,,,993,973,,,,,,,1.007,0.979,,,50.18,49.46
D05,Absolute Quantification,ABS,S4_05,Ch2Unknown,2,Multi,990,ddPCR Supermix for Probes (no dUTP),19800,,,1010,970,10292,7801,7356,2889,2936,4912,438,18093,,,,,,,,0.993,,,1.021,0.965,49.8,,,50.5,49.1,1,1,0,9543.4,2177.5,6367.5,,,,,1000,980,,,,,,,1.007,0.979,,,50.18,49.46
D06,Absolute Quantification,ABS,S4_06,Ch1Unknown,1,Multi,477,ddPCR Supermix for Probes (no dUTP),9540,,,488,465,6548,13108,3941,2607,2701,10407,214,19656,,,,,,,,0.983,,,1.016,0.949,49.6,,,50.4,48.7,1,1,0,10785,1292.6,4454.8,,,,,483,471,,,,,,,1,0.965,,,50,49.12
D06,Absolute Quantification,ABS,S4_06,Ch2Unknown,2,Multi,485,ddPCR Supermix for Probes (no dUTP),9700,,,497,473,6642,13014,3941,2607,2701,10407,214,19656,,,,,,,,0.983,,,1.016,0.949,49.6,,,50.4,48.7,1,1,0,9504.4,2079.8,4588.6,,,,,491,479,,,,,,,1,0.965,,,50,49.12
D07,Absolute Quantification,ABS,S4_07,Ch1Unknown,1,Multi,249,ddPCR Supermix for Probes (no dUTP),4980,,,257,241,3568,15119,1865,1703,1690,13429,109,18687,,,,,,,,1.004,,,1.051,0.957,50.1,,,51.3,48.9,1,1,0,11020,1315.9,3168.7,,,,,253.5,245.1,,,,,,,1.028,0.98,,,50.7,49.5
D07,Absolute Quantification,ABS,S4_07,Ch2Unknown,2,Multi,248,ddPCR Supermix for Probes (no dUTP),4960,,,256,240,3555,15132,1865,1703,1690,13429,109,18687,,,,,,,,1.004,,,1.051,0.957,50.1,,,51.3,48.9,1,1,0,9657.9,2064.7,3509.2,,,,,252.4,244.1,,,,,,,1.028,0.98,,,50.7,49.5
D08,Absolute Quantification,ABS,S4_08,Ch1Unknown,1,Multi,122,ddPCR Supermix for Probes (no dUTP),2440,,,128,117,1888,17236,894,994,932,16304,52.7,19124,,,,,,,,1.04,,,1.1,0.97,50.9,,,52.5,49.3,1,1,0,10899,1293.9,2242.2,,,,,125.1,119.5,,,,,,,1.07,1.002,,,51.7,50.1
D08,Absolute Quantification,ABS,S4_08,Ch2Unknown,2,Multi,118,ddPCR Supermix for Probes (no dUTP),2360,,,123,113,1826,17298,894,994,932,16304,52.7,19124,,,,,,,,1.04,,,1.1,0.97,50.9,,,52.5,49.3,1,1,0,9499.2,2002.4,2718.2,,,,,120.8,115.3,,,,,,,1.07,1.002,,,51.7,50.1
D09,Absolute Quantification,ABS,S4_09,Ch1Unknown,1,Multi,57.6,ddPCR Supermix for Probes (no dUTP),1152,,,61.2,53.9,960,19138,430,530,524,18614,24.6,20098,,,,,,,,1.01,,,1.1,0.92,50.2,,,52.4,47.9,1,1,0,10905,1290,1749.3,,,,,59.4,55.7,,,,,,,1.052,0.96,,,51.3,49
D09,Absolute Quantification,ABS,S4_09,Ch2Unknown,2,Multi,57.2,ddPCR Supermix for Probes (no dUTP),1144,,,60.8,53.6,954,19144,430,530,524,18614,24.6,20098,,,,,,,,1.01,,,1.1,0.92,50.2,,,52.4,47.9,1,1,0,9439.2,1977.8,2331.9,,,,,59.1,55.4,,,,,,,1.052,0.96,,,51.3,49
D10,Absolute Quantification,ABS,S4_10,Ch1Unknown,1,Multi,31.5,ddPCR Supermix for Probes (no dUTP),630,,,34.3,28.7,491,18103,222,269,225,17878,13.9,18594,,,,,,,,1.1,,,1.24,0.96,52.4,,,55.6,49.2,1,1,0,10931,1306.6,1560.7,,,,,32.9,30.1,,,,,,,1.17,1.03,,,54,50.7
D10,Absolute Quantification,ABS,S4_10,Ch2Unknown,2,Multi,28.6,ddPCR Supermix for Probes (no dUTP),572,,,31.3,26,447,18147,222,269,225,17878,13.9,18594,,,,,,,,1.1,,,1.24,0.96,52.4,,,55.6,49.2,1,1,0,9521.6,1986.9,2168,,,,,30,27.3,,,,,,,1.17,1.03,,,54,50.7
D11,Absolute Quantification,ABS,S4_11,Ch1Unknown,1,Multi,14,ddPCR Supermix for Probes (no dUTP),280,,,15.8,12.2,227,18997,100,127,142,18855,6.08,19224,,,,,,,,0.94,,,1.11,0.77,48.4,,,52.9,43.9,1,1,0,10877,1306.5,1419.6,,,,,14.9,13,,,,,,,1.02,0.85,,,50.7,46.1
D11,Absolute Quantification,ABS,S4_11,Ch2Unknown,2,Multi,14.9,ddPCR Supermix for Probes (no dUTP),298,,,16.8,13,242,18982,100,127,142,18855,6.08,19224,,,,,,,,0.94,,,1.11,0.77,48.4,,,52.9,43.9,1,1,0,9479.8,1981.8,2076.2,,,,,15.9,13.9,,,,,,,1.02,0.85,,,50.7,46.1
D12,Absolute Quantification,ABS,S4_12,Ch1Unknown,1,Multi,6.9,ddPCR Supermix for Probes (no dUTP),138,,,8.3,5.6,106,17905,42,64,80,17825,2.73,18011,,,,,,,,0.87,,,1.09,0.64,46,,,53,40,1,1,0,11148,1332.8,1390.5,,,,,7.6,6.3,,,,,,,0.98,0.75,,,49.8,43.2
D12,Absolute Quantification,ABS,S4_12,Ch2Unknown,2,Multi,8,ddPCR Supermix for Probes (no dUTP),160,,,9.4,6.6,122,17889,42,64,80,17825,2.73,18011,,,,,,,,0.87,,,1.09,0.64,46,,,53,40,1,1,0,9610.1,2006.6,2058.1,,,,,8.7,7.3,,,,,,,0.98,0.75,,,49.8,43.2
E01,Absolute Quantification,ABS,S5_01,Ch1Unknown,1,Multi,5140,ddPCR Supermix for Probes (no dUTP),102800,,,5300,4990,17706,228,17560,146,190,38,3280,17934,,,,,,,,0.953,,,0.995,0.912,48.8,,,49.9,47.7,1,1,0,11013,1267.1,10889,,,,,5220,5060,,,,,,,0.974,0.932,,,49.4,48.3
E01,Absolute Quantification,ABS,S5_01,Ch2Unknown,2,Multi,5390,ddPCR Supermix for Probes (no dUTP),107800,,,5570,5230,17750,184,17560,146,190,38,3280,17934,,,,,,,,0.953,,,0.995,0.912,48.8,,,49.9,47.7,1,1,0,9781.7,2492.8,9706.9,,,,,5480,5300,,,,,,,0.974,0.932,,,49.4,48.3
E02,Absolute Quantification,ABS,S5_02,Ch1Unknown,1,Multi,4090,ddPCR Supermix for Probes (no dUTP),81800,,,4190,4000,17774,567,17392,382,427,140,2540,18341,,,,,,,,0.977,,,1.009,0.944,49.4,,,50.2,48.6,1,1,0,10801,1310,10508,,,,,4140,4042,,,,,,,0.993,0.96,,,49.84,48.99
E02,Absolute Quantification,ABS,S5_02,Ch2Unknown,2,Multi,4190,ddPCR Supermix for Probes (no dUTP),83800,,,4290,4090,17819,522,17392,382,427,140,2540,18341,,,,,,,,0.977,,,1.009,0.944,49.4,,,50.2,48.6,1,1,0,9779.4,2445.4,9570.7,,,,,4240,4140,,,,,,,0.993,0.96,,,49.84,48.99
E03,Absolute Quantification,ABS,S5_03,Ch1Unknown,1,Multi,3080,ddPCR Supermix for Probes (no dUTP),61600,,,3150,3030,17338,1359,16462,876,896,463,1830,18697,,,,,,,,0.994,,,1.022,0.967,49.9,,,50.6,49.2,1,1,0,10749,1335.3,10064,,,,,3115,3054,,,,,,,1.008,0.98,,,50.21,49.51
E03,Absolute Quantification,ABS,S5_03,Ch2Unknown,2,Multi,3100,ddPCR Supermix for Probes (no dUTP),62000,,,3160,3040,17358,1339,16462,876,896,463,1830,18697,,,,,,,,0.994,,,1.022,0.967,49.9,,,50.6,49.2,1,1,0,9762.6,2384.7,9234.3,,,,,3133,3071,,,,,,,1.008,0.98,,,50.21,49.51
E04,Absolute Quantification,ABS,S5_04,Ch1Unknown,1,Multi,2029,ddPCR Supermix for Probes (no dUTP),40580,,,2066,1993,15004,3254,13382,1622,1607,1647,1220,18258,,,,,,,,1.003,,,1.028,0.977,50.1,,,50.7,49.4,1,1,0,10614,1331,8959.7,,,,,2048,2011,,,,,,,1.016,0.99,,,50.39,49.74
E04,Absolute Quantification,ABS,S5_04,Ch2Unknown,2,Multi,2024,ddPCR Supermix for Probes (no dUTP),40480,,,2061,1988,14989,3269,13382,1622,1607,1647,1220,18258,,,,,,,,1.003,,,1.028,0.977,50.1,,,50.7,49.4,1,1,0,9662.8,2258.8,8337.1,,,,,2042,2005,,,,,,,1.016,0.99,,,50.39,49.74
E05,Absolute Quantification,ABS,S5_05,Ch1Unknown,1,Multi,1005,ddPCR Supermix for Probes (no dUTP),20100,,,1025,985,10291,7629,8075,2216,2306,5323,595,17920,,,,,,,,0.986,,,1.014,0.959,49.7,,,50.4,49,1,1,0,10610,1314.3,6652.5,,,,,1015,994,,,,,,,1,0.972,,,50.01,49.3
E05,Absolute Quantification,ABS,S5_05,Ch2Unknown,2,Multi,1019,ddPCR Supermix for Probes (no dUTP),20380,,,1039,999,10381,7539,8075,2216,2306,5323,595,17920,,,,,,,,0.986,,,1.014,0.959,49.7,,,50.4,49,1,1,0,9622.1,2141.7,6475.1,,,,,1029,1008,,,,,,,1,0.972,,,50.01,49.3
E06,Absolute Quantification,ABS,S5_06,Ch1Unknown,1,Multi,490,ddPCR Supermix for Probes (no dUTP),9800,,,502,478,6682,12932,4642,2040,2050,10882,288,19614,,,,,,,,0.998,,,1.032,0.964,50,,,50.8,49.1,1,1,0,10620,1280.4,4462.3,,,,,496,484,,,,,,,1.016,0.981,,,50.39,49.52
E06,Absolute Quantification,ABS,S5_06,Ch2Unknown,2,Multi,491,ddPCR Supermix for Probes (no dUTP),9820,,,503,479,6692,12922,4642,2040,2050,10882,288,19614,,,,,,,,0.998,,,1.032,0.964,50,,,50.8,49.1,1,1,0,9540.7,2049.5,4605.4,,,,,497,485,,,,,,,1.016,0.981,,,50.39,49.52
E07,Absolute Quantification,ABS,S5_07,Ch1Unknown,1,Multi,234,ddPCR Supermix for Probes (no dUTP),4680,,,242,227,3513,15933,2280,1233,1363,14570,139,19446,,,,,,,,0.961,,,1.005,0.916,49,,,50.2,47.8,1,1,0,10785,1300.7,3014,,,,,238.4,230.5,,,,,,,0.983,0.938,,,49.6,48.4
E07,Absolute Quantification,ABS,S5_07,Ch2Unknown,2,Multi,244,ddPCR Supermix for Probes (no dUTP),4880,,,252,236,3643,15803,2280,1233,1363,14570,139,19446,,,,,,,,0.961,,,1.005,0.916,49,,,50.2,47.8,1,1,0,9637.3,2028.5,3453.9,,,,,248.1,240,,,,,,,0.983,0.938,,,49.6,48.4
E08,Absolute Quantification,ABS,S5_08,Ch1Unknown,1,Multi,116,ddPCR Supermix for Probes (no dUTP),2320,,,122,111,1823,17566,1146,677,707,16859,69.8,19389,,,,,,,,0.98,,,1.05,0.92,49.6,,,51.2,48,1,1,0,10642,1287,2166.6,,,,,118.9,113.4,,,,,,,1.015,0.951,,,50.4,48.7
E08,Absolute Quantification,ABS,S5_08,Ch2Unknown,2,Multi,118,ddPCR Supermix for Probes (no dUTP),2360,,,124,113,1853,17536,1146,677,707,16859,69.8,19389,,,,,,,,0.98,,,1.05,0.92,49.6,,,51.2,48,1,1,0,9531.3,1987.5,2708.4,,,,,120.9,115.4,,,,,,,1.015,0.951,,,50.4,48.7
E09,Absolute Quantification,ABS,S5_09,Ch1Unknown,1,Multi,58.9,ddPCR Supermix for Probes (no dUTP),1178,,,62.7,55.2,952,18535,577,375,417,18118,34.8,19487,,,,,,,,0.96,,,1.04,0.87,48.9,,,51.1,46.7,1,1,0,10725,1298.6,1759.2,,,,,60.8,57,,,,,,,1,0.913,,,50,47.8
E09,Absolute Quantification,ABS,S5_09,Ch2Unknown,2,Multi,61.6,ddPCR Supermix for Probes (no dUTP),1232,,,65.4,57.8,994,18493,577,375,417,18118,34.8,19487,,,,,,,,0.96,,,1.04,0.87,48.9,,,51.1,46.7,1,1,0,9570.8,1992.9,2379.5,,,,,63.5,59.6,,,,,,,1,0.913,,,50,47.8
E10,Absolute Quantification,ABS,S5_10,Ch1Unknown,1,Multi,31.1,ddPCR Supermix for Probes (no dUTP),622,,,33.8,28.4,508,18968,292,216,189,18779,17.6,19476,,,,,,,,1.06,,,1.19,0.93,51.4,,,54.5,48.3,1,1,0,10855,1322.8,1571.5,,,,,32.5,29.7,,,,,,,1.12,0.99,,,53,49.8
E10,Absolute Quantification,ABS,S5_10,Ch2Unknown,2,Multi,29.4,ddPCR Supermix for Probes (no dUTP),588,,,32.1,26.8,481,18995,292,216,189,18779,17.6,19476,,,,,,,,1.06,,,1.19,0.93,51.4,,,54.5,48.3,1,1,0,9701.6,2011.1,2201,,,,,30.8,28.1,,,,,,,1.12,0.99,,,53,49.8
E11,Absolute Quantification,ABS,S5_11,Ch1Unknown,1,Multi,15.5,ddPCR Supermix for Probes (no dUTP),310,,,17.5,13.5,231,17424,128,103,99,17325,8.52,17655,,,,,,,,1.02,,,1.2,0.83,50.4,,,55,45.9,1,1,0,10837,1326.3,1450.8,,,,,16.5,14.5,,,,,,,1.11,0.92,,,52.8,48.1
E11,Absolute Quantification,ABS,S5_11,Ch2Unknown,2,Multi,15.2,ddPCR Supermix for Probes (no dUTP),304,,,17.2,13.2,227,17428,128,103,99,17325,8.52,17655,,,,,,,,1.02,,,1.2,0.83,50.4,,,55,45.9,1,1,0,9623.6,1991.5,2089.7,,,,,16.2,14.2,,,,,,,1.11,0.92,,,52.8,48.1
E12,Absolute Quantification,ABS,S5_12,Ch1Unknown,1,Multi,6.3,ddPCR Supermix for Probes (no dUTP),126,,,7.5,5.1,104,19390,65,39,72,19318,3.92,19494,,,,,,,,0.76,,,0.95,0.57,43,,,49,37,1,1,0,10957,1333.6,1385,,,,,6.9,5.7,,,,,,,0.86,0.66,,,46.3,39.9
E12,Absolute Quantification,ABS,S5_12,Ch2Unknown,2,Multi,8.3,ddPCR Supermix for Probes (no dUTP),166,,,9.7,6.9,137,19357,65,39,72,19318,3.92,19494,,,,,,,,0.76,,,0.95,0.57,43,,,49,37,1,1,0,9675.1,2005.7,2059.6,,,,,9,7.6,,,,,,,0.86,0.66,,,46.3,39.9
F01,Absolute Quantification,ABS,S6_01,Ch1Unknown,1,Multi,5220,ddPCR Supermix for Probes (no dUTP),104400,,,5380,5070,18299,220,18171,128,156,64,3920,18519,,,,,,,,0.97,,,1.012,0.928,49.2,,,50.3,48.2,1,1,0,10995,1238.1,10879,,,,,5300,5140,,,,,,,0.991,0.949,,,49.8,48.7
F01,Absolute Quantification,ABS,S6_01,Ch2Unknown,2,Multi,5380,ddPCR Supermix for Probes (no dUTP),107600,,,5550,5220,18327,192,18171,128,156,64,3920,18519,,,,,,,,0.97,,,1.012,0.928,49.2,,,50.3,48.2,1,1,0,9781.7,2412.2,9705.3,,,,,5460,5290,,,,,,,0.991,0.949,,,49.8,48.7
F02,Absolute Quantification,ABS,S6_02,Ch1Unknown,1,Multi,4170,ddPCR Supermix for Probes (no dUTP),83400,,,4270,4070,18111,540,17816,295,322,218,3160,18651,,,,,,,,0.986,,,1.019,0.953,49.6,,,50.5,48.8,1,1,0,10772,1257,10496,,,,,4218,4118,,,,,,,1.003,0.969,,,50.07,49.21
F02,Absolute Quantification,ABS,S6_02,Ch2Unknown,2,Multi,4230,ddPCR Supermix for Probes (no dUTP),84600,,,4330,4130,18138,513,17816,295,322,218,3160,18651,,,,,,,,0.986,,,1.019,0.953,49.6,,,50.5,48.8,1,1,0,9781.1,2347.5,9576.7,,,,,4280,4180,,,,,,,1.003,0.969,,,50.07,49.21
F03,Absolute Quantification,ABS,S6_03,Ch1Unknown,1,Multi,3030,ddPCR Supermix for Probes (no dUTP),60600,,,3090,2980,17329,1424,16710,619,718,706,2290,18753,,,,,,,,0.973,,,1,0.946,49.3,,,50,48.6,1,1,0,10640,1281.3,9929.2,,,,,3063,3003,,,,,,,0.986,0.959,,,49.66,48.96
F03,Absolute Quantification,ABS,S6_03,Ch2Unknown,2,Multi,3120,ddPCR Supermix for Probes (no dUTP),62400,,,3180,3060,17428,1325,16710,619,718,706,2290,18753,,,,,,,,0.973,,,1,0.946,49.3,,,50,48.6,1,1,0,9689.7,2240.9,9163.4,,,,,3149,3087,,,,,,,0.986,0.959,,,49.66,48.96
F04,Absolute Quantification,ABS,S6_04,Ch1Unknown,1,Multi,1989,ddPCR Supermix for Probes (no dUTP),39780,,,2025,1953,14766,3339,13618,1148,1229,2110,1480,18105,,,,,,,,0.986,,,1.011,0.96,49.6,,,50.3,49,1,1,0,10484,1292.9,8788.7,,,,,2007,1971,,,,,,,0.999,0.973,,,49.97,49.31
F04,Absolute Quantification,ABS,S6_04,Ch2Unknown,2,Multi,2018,ddPCR Supermix for Probes (no dUTP),40360,,,2055,1982,14847,3258,13618,1148,1229,2110,1480,18105,,,,,,,,0.986,,,1.011,0.96,49.6,,,50.3,49,1,1,0,9658,2168.1,8310.2,,,,,2037,1999,,,,,,,0.999,0.973,,,49.97,49.31
F05,Absolute Quantification,ABS,S6_05,Ch1Unknown,1,Multi,976,ddPCR Supermix for Probes (no dUTP),19520,,,995,957,10594,8199,9071,1523,1656,6543,730,18793,,,,,,,,0.981,,,1.008,0.954,49.5,,,50.2,48.8,1,1,0,10507,1294.4,6487.8,,,,,986,966,,,,,,,0.994,0.967,,,49.86,49.16
F05,Absolute Quantification,ABS,S6_05,Ch2Unknown,2,Multi,995,ddPCR Supermix for Probes (no dUTP),19900,,,1015,976,10727,8066,9071,1523,1656,6543,730,18793,,,,,,,,0.981,,,1.008,0.954,49.5,,,50.2,48.8,1,1,0,9661.9,2078.6,6407.2,,,,,1005,985,,,,,,,0.994,0.967,,,49.86,49.16
F06,Absolute Quantification,ABS,S6_06,Ch1Unknown,1,Multi,486,ddPCR Supermix for Probes (no dUTP),9720,,,499,474,6127,11973,4969,1158,1314,10659,365,18100,,,,,,,,0.969,,,1.004,0.935,49.2,,,50.1,48.3,1,1,0,10557,1298.6,4432.6,,,,,492,480,,,,,,,0.987,0.952,,,49.67,48.77
F06,Absolute Quantification,ABS,S6_06,Ch2Unknown,2,Multi,502,ddPCR Supermix for Probes (no dUTP),10040,,,514,489,6283,11817,4969,1158,1314,10659,365,18100,,,,,,,,0.969,,,1.004,0.935,49.2,,,50.1,48.3,1,1,0,9706.3,2040.6,4701.6,,,,,508,495,,,,,,,0.987,0.952,,,49.67,48.77
F07,Absolute Quantification,ABS,S6_07,Ch1Unknown,1,Multi,247,ddPCR Supermix for Probes (no dUTP),4940,,,255,239,3698,15833,2884,814,894,14939,185,19531,,,,,,,,0.976,,,1.021,0.932,49.4,,,50.5,48.3,1,1,0,10679,1324,3095.2,,,,,251,242.9,,,,,,,0.999,0.954,,,50,48.8
F07,Absolute Quantification,ABS,S6_07,Ch2Unknown,2,Multi,253,ddPCR Supermix for Probes (no dUTP),5060,,,261,245,3778,15753,2884,814,894,14939,185,19531,,,,,,,,0.976,,,1.021,0.932,49.4,,,50.5,48.3,1,1,0,9800.4,2034.3,3536.5,,,,,257,248.8,,,,,,,0.999,0.954,,,50,48.8
F08,Absolute Quantification,ABS,S6_08,Ch1Unknown,1,Multi,121,ddPCR Supermix for Probes (no dUTP),2420,,,126,115,1836,17019,1378,458,421,16598,88.5,18855,,,,,,,,1.02,,,1.09,0.96,50.5,,,52.2,48.9,1,1,0,10557,1307.2,2207.9,,,,,123.3,117.7,,,,,,,1.056,0.988,,,51.4,49.7
F08,Absolute Quantification,ABS,S6_08,Ch2Unknown,2,Multi,118,ddPCR Supermix for Probes (no dUTP),2360,,,123,113,1799,17056,1378,458,421,16598,88.5,18855,,,,,,,,1.02,,,1.09,0.96,50.5,,,52.2,48.9,1,1,0,9665,1998.3,2729.8,,,,,120.8,115.2,,,,,,,1.056,0.988,,,51.4,49.7
F09,Absolute Quantification,ABS,S6_09,Ch1Unknown,1,Multi,56.5,ddPCR Supermix for Probes (no dUTP),1130,,,60.2,52.7,883,17963,642,241,255,17708,40.6,18846,,,,,,,,0.98,,,1.08,0.89,49.6,,,51.9,47.3,1,1,0,10584,1307.3,1742,,,,,58.4,54.6,,,,,,,1.031,0.937,,,50.8,48.4
F09,Absolute Quantification,ABS,S6_09,Ch2Unknown,2,Multi,57.4,ddPCR Supermix for Probes (no dUTP),1148,,,61.1,53.6,897,17949,642,241,255,17708,40.6,18846,,,,,,,,0.98,,,1.08,0.89,49.6,,,51.9,47.3,1,1,0,9691.5,1996,2362.3,,,,,59.3,55.5,,,,,,,1.031,0.937,,,50.8,48.4
F10,Absolute Quantification,ABS,S6_10,Ch1Unknown,1,Multi,28.6,ddPCR Supermix for Probes (no dUTP),572,,,31.2,25.9,442,17991,330,112,133,17858,21.2,18433,,,,,,,,0.95,,,1.08,0.83,48.8,,,52.1,45.6,1,1,0,10604,1321.4,1544,,,,,29.9,27.2,,,,,,,1.02,0.89,,,50.5,47.2
F10,Absolute Quantification,ABS,S6_10,Ch2Unknown,2,Multi,29.9,ddPCR Supermix for Probes (no dUTP),598,,,32.7,27.2,463,17970,330,112,133,17858,21.2,18433,,,,,,,,0.95,,,1.08,0.83,48.8,,,52.1,45.6,1,1,0,9695.3,1999.9,2193.2,,,,,31.3,28.5,,,,,,,1.02,0.89,,,50.5,47.2
F11,Absolute Quantification,ABS,S6_11,Ch1Unknown,1,Multi,16.6,ddPCR Supermix for Probes (no dUTP),332,,,18.7,14.6,252,17684,188,64,66,17618,12.4,17936,,,,,,,,0.99,,,1.16,0.82,49.8,,,54.2,45.4,1,1,0,10629,1329.2,1459.8,,,,,17.7,15.6,,,,,,,1.08,0.9,,,52,47.6
F11,Absolute Quantification,ABS,S6_11,Ch2Unknown,2,Multi,16.8,ddPCR Supermix for Probes (no dUTP),336,,,18.8,14.7,254,17682,188,64,66,17618,12.4,17936,,,,,,,,0.99,,,1.16,0.82,49.8,,,54.2,45.4,1,1,0,9707.2,1992.1,2101.3,,,,,17.8,15.7,,,,,,,1.08,0.9,,,52,47.6
F12,Absolute Quantification,ABS,S6_12,Ch1Unknown,1,Multi,8.2,ddPCR Supermix for Probes (no dUTP),164,,,9.6,6.8,131,18775,96,35,35,18740,5.98,18906,,,,,,,,1,,,1.24,0.76,50,,,56,44,1,1,0,10845,1342.5,1408.4,,,,,8.9,7.5,,,,,,,1.12,0.88,,,53.1,46.9
F12,Absolute Quantification,ABS,S6_12,Ch2Unknown,2,Multi,8.2,ddPCR Supermix for Probes (no dUTP),164,,,9.6,6.8,131,18775,96,35,35,18740,5.98,18906,,,,,,,,1,,,1.24,0.76,50,,,56,44,1,1,0,9771.1,2008.9,2062.7,,,,,8.9,7.5,,,,,,,1.12,0.88,,,53.1,46.9
G01,Absolute Quantification,ABS,S7_01,Ch1Unknown,1,Multi,5020,ddPCR Supermix for Probes (no dUTP),100400,,,5170,4880,18132,259,18054,78,106,153,4530,18391,,,,,,,,0.974,,,1.014,0.934,49.3,,,50.4,48.3,1,1,0,11034,1149.6,10895,,,,,5090,4940,,,,,,,0.994,0.954,,,49.9,48.8
G01,Absolute Quantification,ABS,S7_01,Ch2Unknown,2,Multi,5150,ddPCR Supermix for Probes (no dUTP),103000,,,5310,5010,18160,231,18054,78,106,153,4530,18391,,,,,,,,0.974,,,1.014,0.934,49.3,,,50.4,48.3,1,1,0,9821.9,2217,9726.4,,,,,5230,5080,,,,,,,0.994,0.954,,,49.9,48.8
G02,Absolute Quantification,ABS,S7_02,Ch1Unknown,1,Multi,4020,ddPCR Supermix for Probes (no dUTP),80400,,,4120,3930,17415,590,17242,173,207,383,3580,18005,,,,,,,,0.983,,,1.015,0.95,49.6,,,50.4,48.7,1,1,0,10849,1202.4,10533,,,,,4070,3975,,,,,,,1,0.966,,,49.99,49.15
