Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
G12,Absolute Quantification,ABS,S7_12,Ch1Unknown,1,Multi,6.8,ddPCR Supermix for Probes (no dUTP),136,,,8.1,5.6,113,19411,95,18,9,19402,5.74,19524,,,,,,,,1.09,,,1.38,0.8,52,,,59,45,1,1,0,9605.8,1278.9,1327.1,,,,,7.5,6.2,,,,,,,1.23,0.94,,,55.5,48.7
G12,Absolute Quantification,ABS,S7_12,Ch2Unknown,2,Multi,6.3,ddPCR Supermix for Probes (no dUTP),126,,,7.5,5.1,104,19420,95,18,9,19402,5.74,19524,,,,,,,,1.09,,,1.38,0.8,52,,,59,45,1,1,0,9621.8,1944.4,1985.3,,,,,6.9,5.7,,,,,,,1.23,0.94,,,55.5,48.7
H01,Absolute Quantification,ABS,S8_01,Ch1Unknown,1,Multi,4960,ddPCR Supermix for Probes (no dUTP),99200,,,5110,4830,17817,266,17802,15,34,232,4890,18083,,,,,,,,0.983,,,1.023,0.943,49.6,,,50.6,48.5,1,1,0,10161,1044,10027,,,,,5040,4890,,,,,,,1.003,0.962,,,50.1,49
H01,Absolute Quantification,ABS,S8_01,Ch2Unknown,2,Multi,5050,ddPCR Supermix for Probes (no dUTP),101000,,,5210,4910,17836,247,17802,15,34,232,4890,18083,,,,,,,,0.983,,,1.023,0.943,49.6,,,50.6,48.5,1,1,0,9764.5,1993.9,9658.3,,,,,5130,4980,,,,,,,1.003,0.962,,,50.1,49
H02,Absolute Quantification,ABS,S8_02,Ch1Unknown,1,Multi,3940,ddPCR Supermix for Probes (no dUTP),78800,,,4030,3850,17669,643,17649,20,50,593,3900,18312,,,,,,,,0.986,,,1.018,0.954,49.6,,,50.5,48.8,1,1,0,9704.3,1051.8,9400.5,,,,,3987,3895,,,,,,,1.002,0.97,,,50.06,49.23
H02,Absolute Quantification,ABS,S8_02,Ch2Unknown,2,Multi,4000,ddPCR Supermix for Probes (no dUTP),80000,,,4090,3910,17699,613,17649,20,50,593,3900,18312,,,,,,,,0.986,,,1.018,0.954,49.6,,,50.5,48.8,1,1,0,9520,1939.8,9266.3,,,,,4044,3951,,,,,,,1.002,0.97,,,50.06,49.23
H03,Absolute Quantification,ABS,S8_03,Ch1Unknown,1,Multi,3040,ddPCR Supermix for Probes (no dUTP),60800,,,3100,2980,17469,1431,17432,37,86,1345,3000,18900,,,,,,,,0.987,,,1.014,0.96,49.7,,,50.3,49,1,1,0,9632.3,1098.8,8986.2,,,,,3067,3007,,,,,,,1,0.973,,,50.01,49.32
H03,Absolute Quantification,ABS,S8_03,Ch2Unknown,2,Multi,3080,ddPCR Supermix for Probes (no dUTP),61600,,,3140,3020,17518,1382,17432,37,86,1345,3000,18900,,,,,,,,0.987,,,1.014,0.96,49.7,,,50.3,49,1,1,0,9581.5,1933.6,9022.2,,,,,3108,3047,,,,,,,1,0.973,,,50.01,49.32
H04,Absolute Quantification,ABS,S8_04,Ch1Unknown,1,Multi,1944,ddPCR Supermix for Probes (no dUTP),38880,,,1978,1911,16033,3799,15984,49,121,3678,1930,19832,,,,,,,,0.989,,,1.013,0.964,49.7,,,50.3,49.1,1,1,0,9289.9,1110.7,7723.1,,,,,1961,1927,,,,,,,1.001,0.976,,,50.02,49.4
H04,Absolute Quantification,ABS,S8_04,Ch2Unknown,2,Multi,1967,ddPCR Supermix for Probes (no dUTP),39340,,,2001,1933,16105,3727,15984,49,121,3678,1930,19832,,,,,,,,0.989,,,1.013,0.964,49.7,,,50.3,49.1,1,1,0,9347.2,1881.2,7944.1,,,,,1984,1949,,,,,,,1.001,0.976,,,50.02,49.4
H05,Absolute Quantification,ABS,S8_05,Ch1Unknown,1,Multi,985,ddPCR Supermix for Probes (no dUTP),19700,,,1006,965,9653,7366,9596,57,116,7250,976,17019,,,,,,,,0.99,,,1.019,0.962,49.8,,,50.5,49,1,1,0,9269.8,1155.1,5757.7,,,,,996,975,,,,,,,1.005,0.976,,,50.13,49.39
H05,Absolute Quantification,ABS,S8_05,Ch2Unknown,2,Multi,995,ddPCR Supermix for Probes (no dUTP),19900,,,1015,974,9712,7307,9596,57,116,7250,976,17019,,,,,,,,0.99,,,1.019,0.962,49.8,,,50.5,49,1,1,0,9444,1893.9,6202.4,,,,,1005,984,,,,,,,1.005,0.976,,,50.13,49.39
H06,Absolute Quantification,ABS,S8_06,Ch1Unknown,1,Multi,509,ddPCR Supermix for Probes (no dUTP),10180,,,522,497,6557,12112,6519,38,116,11996,505,18669,,,,,,,,0.985,,,1.019,0.951,49.6,,,50.5,48.8,1,1,0,9239.7,1194.2,4019.9,,,,,515,503,,,,,,,1.003,0.968,,,50.07,49.19
H06,Absolute Quantification,ABS,S8_06,Ch2Unknown,2,Multi,517,ddPCR Supermix for Probes (no dUTP),10340,,,529,504,6635,12034,6519,38,116,11996,505,18669,,,,,,,,0.985,,,1.019,0.951,49.6,,,50.5,48.8,1,1,0,9513,1911,4612.8,,,,,523,510,,,,,,,1.003,0.968,,,50.07,49.19
H07,Absolute Quantification,ABS,S8_07,Ch1Unknown,1,Multi,260,ddPCR Supermix for Probes (no dUTP),5200,,,268,252,3900,15788,3888,12,75,15713,259,19688,,,,,,,,0.982,,,1.026,0.939,49.6,,,50.7,48.4,1,1,0,9401.9,1232.7,2851,,,,,263.9,255.6,,,,,,,1.004,0.96,,,50.1,49
H07,Absolute Quantification,ABS,S8_07,Ch2Unknown,2,Multi,264,ddPCR Supermix for Probes (no dUTP),5280,,,273,256,3963,15725,3888,12,75,15713,259,19688,,,,,,,,0.982,,,1.026,0.939,49.6,,,50.7,48.4,1,1,0,9595.6,1924.5,3468.6,,,,,268.6,260.2,,,,,,,1.004,0.96,,,50.1,49
H08,Absolute Quantification,ABS,S8_08,Ch1Unknown,1,Multi,122,ddPCR Supermix for Probes (no dUTP),2440,,,128,116,1817,16629,1802,15,42,16587,121,18446,,,,,,,,0.98,,,1.05,0.92,49.6,,,51.2,48,1,1,0,9239.2,1235.1,2023.5,,,,,124.9,119.1,,,,,,,1.017,0.952,,,50.4,48.8
H08,Absolute Quantification,ABS,S8_08,Ch2Unknown,2,Multi,124,ddPCR Supermix for Probes (no dUTP),2480,,,130,118,1844,16602,1802,15,42,16587,121,18446,,,,,,,,0.98,,,1.05,0.92,49.6,,,51.2,48,1,1,0,9488,1906.9,2664.7,,,,,126.8,121,,,,,,,1.017,0.952,,,50.4,48.8
H09,Absolute Quantification,ABS,S8_09,Ch1Unknown,1,Multi,63.1,ddPCR Supermix for Probes (no dUTP),1262,,,67,59.2,999,18125,986,13,15,18110,62.3,19124,,,,,,,,1,,,1.09,0.91,49.9,,,52.1,47.8,1,1,0,9418.4,1252.8,1679.4,,,,,65.1,61.1,,,,,,,1.043,0.953,,,51.1,48.8
H09,Absolute Quantification,ABS,S8_09,Ch2Unknown,2,Multi,63.2,ddPCR Supermix for Probes (no dUTP),1264,,,67.2,59.3,1001,18123,986,13,15,18110,62.3,19124,,,,,,,,1,,,1.09,0.91,49.9,,,52.1,47.8,1,1,0,9611.6,1924.8,2327.2,,,,,65.3,61.3,,,,,,,1.043,0.953,,,51.1,48.8
H10,Absolute Quantification,ABS,S8_10,Ch1Unknown,1,Multi,29.2,ddPCR Supermix for Probes (no dUTP),584,,,31.9,26.6,456,18122,455,1,9,18113,29.2,18578,,,,,,,,0.98,,,1.11,0.86,49.6,,,52.8,46.3,1,1,0,9288.7,1256.7,1453.9,,,,,30.6,27.9,,,,,,,1.05,0.92,,,51.2,47.9
H10,Absolute Quantification,ABS,S8_10,Ch2Unknown,2,Multi,29.8,ddPCR Supermix for Probes (no dUTP),596,,,32.5,27.1,464,18114,455,1,9,18113,29.2,18578,,,,,,,,0.98,,,1.11,0.86,49.6,,,52.8,46.3,1,1,0,9576,1925,2116.1,,,,,31.1,28.4,,,,,,,1.05,0.92,,,51.2,47.9
H11,Absolute Quantification,ABS,S8_11,Ch1Unknown,1,Multi,16.3,ddPCR Supermix for Probes (no dUTP),326,,,18.4,14.2,240,17209,238,2,4,17205,16.2,17449,,,,,,,,0.99,,,1.17,0.81,49.8,,,54.3,45.3,1,1,0,9219.2,1268.6,1378,,,,,17.3,15.2,,,,,,,1.08,0.9,,,52.1,47.5
H11,Absolute Quantification,ABS,S8_11,Ch2Unknown,2,Multi,16.4,ddPCR Supermix for Probes (no dUTP),328,,,18.5,14.4,242,17207,238,2,4,17205,16.2,17449,,,,,,,,0.99,,,1.17,0.81,49.8,,,54.3,45.3,1,1,0,9510.1,1918.1,2023.4,,,,,17.5,15.4,,,,,,,1.08,0.9,,,52.1,47.5
H12,Absolute Quantification,ABS,S8_12,Ch1Unknown,1,Multi,5.9,ddPCR Supermix for Probes (no dUTP),118,,,7.2,4.8,94,18607,92,2,4,18603,5.8,18701,,,,,,,,0.98,,,1.26,0.7,49,,,57,42,1,1,0,9602.2,1300.8,1342.5,,,,,6.6,5.3,,,,,,,1.12,0.84,,,53.1,45.9
H12,Absolute Quantification,ABS,S8_12,Ch2Unknown,2,Multi,6.1,ddPCR Supermix for Probes (no dUTP),122,,,7.4,4.9,96,18605,92,2,4,18603,5.8,18701,,,,,,,,0.98,,,1.26,0.7,49,,,57,42,1,1,0,9780.9,1987.6,2027.6,,,,,6.7,5.5,,,,,,,1.12,0.84,,,53.1,45.9
