Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
D04,Absolute Quantification,ABS,S4_04,Ch1Unknown,2,Manual,461,ddPCR Supermix for Probes (no dUTP),9220,,,472,449,6145,12815,5959,186,9152,3663,403,18960,,,,,,,,0.246,,,0.253,0.238,19.72,,,20.21,19.23,1,1,6490,10939,4189.5,6376.9,,,,,467,455,,,,,,,0.2495,0.2418,,,19.97,19.47
D04,Absolute Quantification,ABS,S4_04,Ch2Unknown,1,Manual,1876,ddPCR Supermix for Probes (no dUTP),37520,,,1910,1843,15111,3849,5959,186,9152,3663,403,18960,,,,,,,,0.246,,,0.253,0.238,19.72,,,20.21,19.23,1,1,4129,8903.2,2269.4,7556.5,,,,,1893,1859,,,,,,,0.2495,0.2418,,,19.97,19.47
D05,Absolute Quantification,ABS,S4_05,Ch1Unknown,2,Manual,227,ddPCR Supermix for Probes (no dUTP),4540,,,235,220,3322,15579,3156,166,7119,8460,205,18901,,,,,,,,0.246,,,0.256,0.237,19.8,,,20.4,19.1,1,1,6490,10948,4196.5,5383.2,,,,,231.4,223.5,,,,,,,0.2514,0.2415,,,20.09,19.45
D05,Absolute Quantification,ABS,S4_05,Ch2Unknown,1,Manual,923,ddPCR Supermix for Probes (no dUTP),18460,,,941,905,10275,8626,3156,166,7119,8460,205,18901,,,,,,,,0.246,,,0.256,0.237,19.8,,,20.4,19.1,1,1,4129,8805.9,2281.5,5828.3,,,,,932,914,,,,,,,0.2514,0.2415,,,20.09,19.45
D06,Absolute Quantification,ABS,S4_06,Ch1Unknown,2,Manual,108,ddPCR Supermix for Probes (no dUTP),2160,,,113,102,1607,16786,1519,88,4468,12318,99.2,18393,,,,,,,,0.232,,,0.245,0.219,18.8,,,19.7,18,1,1,6490,11040,4252.1,4845.2,,,,,110.2,104.9,,,,,,,0.239,0.226,,,19.27,18.41
D06,Absolute Quantification,ABS,S4_06,Ch2Unknown,1,Manual,463,ddPCR Supermix for Probes (no dUTP),9260,,,475,452,5987,12406,1519,88,4468,12318,99.2,18393,,,,,,,,0.232,,,0.245,0.219,18.8,,,19.7,18,1,1,4129,8815.8,2325,4437.8,,,,,469,457,,,,,,,0.239,0.226,,,19.27,18.41
D07,Absolute Quantification,ABS,S4_07,Ch1Unknown,2,Manual,55.6,ddPCR Supermix for Probes (no dUTP),1112,,,59.5,51.7,774,15999,724,50,2333,13666,51.3,16773,,,,,,,,0.235,,,0.253,0.216,19,,,20.2,17.8,1,1,6490,11019,4249.7,4562.1,,,,,57.6,53.6,,,,,,,0.244,0.225,,,19.6,18.4
D07,Absolute Quantification,ABS,S4_07,Ch2Unknown,1,Manual,237,ddPCR Supermix for Probes (no dUTP),4740,,,245,228,3057,13716,724,50,2333,13666,51.3,16773,,,,,,,,0.235,,,0.253,0.216,19,,,20.2,17.8,1,1,4129,8754,2318.3,3491.3,,,,,241,232.4,,,,,,,0.244,0.225,,,19.6,18.4
D08,Absolute Quantification,ABS,S4_08,Ch1Unknown,2,Manual,27.7,ddPCR Supermix for Probes (no dUTP),554,,,30.3,25,419,17618,382,37,1322,16296,25,18037,,,,,,,,0.237,,,0.262,0.212,19.1,,,20.8,17.5,1,1,6490,11069,4263,4421.1,,,,,29,26.3,,,,,,,0.25,0.224,,,20,18.3
D08,Absolute Quantification,ABS,S4_08,Ch2Unknown,1,Manual,117,ddPCR Supermix for Probes (no dUTP),2340,,,122,111,1704,16333,382,37,1322,16296,25,18037,,,,,,,,0.237,,,0.262,0.212,19.1,,,20.8,17.5,1,1,4129,8801.4,2355.6,2964.6,,,,,119.6,113.9,,,,,,,0.25,0.224,,,20,18.3
D09,Absolute Quantification,ABS,S4_09,Ch1Unknown,2,Manual,13.5,ddPCR Supermix for Probes (no dUTP),270,,,15.3,11.7,214,18504,202,12,715,17789,12.7,18718,,,,,,,,0.229,,,0.263,0.195,18.6,,,20.9,16.4,1,1,6490,10996,4220.6,4298.1,,,,,14.5,12.6,,,,,,,0.246,0.212,,,19.8,17.5
D09,Absolute Quantification,ABS,S4_09,Ch2Unknown,1,Manual,59.1,ddPCR Supermix for Probes (no dUTP),1182,,,62.9,55.3,917,17801,202,12,715,17789,12.7,18718,,,,,,,,0.229,,,0.263,0.195,18.6,,,20.9,16.4,1,1,4129,8734.7,2319,2633.3,,,,,61,57.1,,,,,,,0.246,0.212,,,19.8,17.5
D10,Absolute Quantification,ABS,S4_10,Ch1Unknown,2,Manual,8,ddPCR Supermix for Probes (no dUTP),160,,,9.4,6.6,130,19099,118,12,375,18724,7.23,19229,,,,,,,,0.26,,,0.31,0.21,20.7,,,23.9,17.5,1,1,6490,11060,4250.2,4296.2,,,,,8.7,7.3,,,,,,,0.287,0.235,,,22.3,19.1
D10,Absolute Quantification,ABS,S4_10,Ch2Unknown,1,Manual,30.6,ddPCR Supermix for Probes (no dUTP),612,,,33.3,27.9,493,18736,118,12,375,18724,7.23,19229,,,,,,,,0.26,,,0.31,0.21,20.7,,,23.9,17.5,1,1,4129,8693.4,2327.4,2490.6,,,,,31.9,29.2,,,,,,,0.287,0.235,,,22.3,19.1
D11,Absolute Quantification,ABS,S4_11,Ch1Unknown,2,Manual,4.2,ddPCR Supermix for Probes (no dUTP),84,,,5.2,3.2,67,18930,62,5,204,18726,3.84,18997,,,,,,,,0.25,,,0.32,0.18,20,,,24.3,15.7,1,1,6490,10986,4260.4,4284.1,,,,,4.7,3.7,,,,,,,0.285,0.216,,,22.2,17.8
D11,Absolute Quantification,ABS,S4_11,Ch2Unknown,1,Manual,16.6,ddPCR Supermix for Probes (no dUTP),332,,,18.6,14.6,266,18731,62,5,204,18726,3.84,18997,,,,,,,,0.25,,,0.32,0.18,20,,,24.3,15.7,1,1,4129,8733.1,2361.1,2450.3,,,,,17.6,15.6,,,,,,,0.285,0.216,,,22.2,17.8
D12,Absolute Quantification,ABS,S4_12,Ch1Unknown,2,Manual,1.4,ddPCR Supermix for Probes (no dUTP),28,,,2.1,0.9,22,18561,19,3,92,18469,1.2,18583,,,,,,,,0.2,,,0.29,0.11,17,,,23,10,1,1,6490,11086,4292.1,4300.1,,,,,1.71,1.12,,,,,,,0.244,0.152,,,19.7,13.3
D12,Absolute Quantification,ABS,S4_12,Ch2Unknown,1,Manual,7,ddPCR Supermix for Probes (no dUTP),140,,,8.4,5.7,111,18472,19,3,92,18469,1.2,18583,,,,,,,,0.2,,,0.29,0.11,17,,,23,10,1,1,4129,8819,2372,2410.6,,,,,7.7,6.4,,,,,,,0.244,0.152,,,19.7,13.3
E01,Absolute Quantification,ABS,S5_01,Ch1Unknown,2,Manual,566,ddPCR Supermix for Probes (no dUTP),11320,,,580,553,6759,10935,6726,33,10579,356,462,17694,,,,,,,,0.1261,,,0.1305,0.1216,11.2,,,11.55,10.84,1,1,6490,10796,4006.2,6599.9,,,,,573,559,,,,,,,0.1283,0.1238,,,11.37,11.02
E01,Absolute Quantification,ABS,S5_01,Ch2Unknown,1,Manual,4490,ddPCR Supermix for Probes (no dUTP),89800,,,4610,4380,17305,389,6726,33,10579,356,462,17694,,,,,,,,0.1261,,,0.1305,0.1216,11.2,,,11.55,10.84,1,1,4129,8932.9,2193.7,8784.8,,,,,4550,4430,,,,,,,0.1283,0.1238,,,11.37,11.02
E02,Absolute Quantification,ABS,S5_02,Ch1Unknown,2,Manual,464,ddPCR Supermix for Probes (no dUTP),9280,,,476,452,5682,11745,5631,51,11089,656,376,17427,,,,,,,,0.1231,,,0.1274,0.1189,10.96,,,11.3,10.63,1,1,6490,10846,4092.1,6294.1,,,,,470,458,,,,,,,0.1253,0.121,,,11.13,10.79
E02,Absolute Quantification,ABS,S5_02,Ch2Unknown,1,Manual,3770,ddPCR Supermix for Probes (no dUTP),75400,,,3860,3690,16720,707,5631,51,11089,656,376,17427,,,,,,,,0.1231,,,0.1274,0.1189,10.96,,,11.3,10.63,1,1,4129,8916.9,2202.7,8644.5,,,,,3814,3728,,,,,,,0.1253,0.121,,,11.13,10.79
E03,Absolute Quantification,ABS,S5_03,Ch1Unknown,2,Manual,355,ddPCR Supermix for Probes (no dUTP),7100,,,365,345,4645,13197,4593,52,11745,1452,313,17842,,,,,,,,0.1219,,,0.1262,0.1177,10.87,,,11.21,10.53,1,1,6490,10842,4134.1,5880.4,,,,,360,350,,,,,,,0.1241,0.1198,,,11.04,10.69
E03,Absolute Quantification,ABS,S5_03,Ch2Unknown,1,Manual,2910,ddPCR Supermix for Probes (no dUTP),58200,,,2970,2850,16338,1504,4593,52,11745,1452,313,17842,,,,,,,,0.1219,,,0.1262,0.1177,10.87,,,11.21,10.53,1,1,4129,8863.2,2206.1,8302.1,,,,,2939,2881,,,,,,,0.1241,0.1198,,,11.04,10.69
E04,Absolute Quantification,ABS,S5_04,Ch1Unknown,2,Manual,237,ddPCR Supermix for Probes (no dUTP),4740,,,246,229,3102,13891,3027,75,10672,3219,210,16993,,,,,,,,0.1229,,,0.1278,0.1179,10.94,,,11.33,10.55,1,1,6490,10967,4233.8,5462.9,,,,,241.4,232.9,,,,,,,0.1254,0.1203,,,11.14,10.74
E04,Absolute Quantification,ABS,S5_04,Ch2Unknown,1,Manual,1930,ddPCR Supermix for Probes (no dUTP),38600,,,1967,1895,13699,3294,3027,75,10672,3219,210,16993,,,,,,,,0.1229,,,0.1278,0.1179,10.94,,,11.33,10.55,1,1,4129,8927.1,2273.9,7637.4,,,,,1949,1912,,,,,,,0.1254,0.1203,,,11.14,10.74
E05,Absolute Quantification,ABS,S5_05,Ch1Unknown,2,Manual,117,ddPCR Supermix for Probes (no dUTP),2340,,,122,111,1629,15646,1562,67,8093,7553,106,17275,,,,,,,,0.121,,,0.127,0.115,10.8,,,11.3,10.3,1,1,6490,11065,4262.4,4903.9,,,,,119.4,113.6,,,,,,,0.1243,0.1178,,,11.05,10.54
E05,Absolute Quantification,ABS,S5_05,Ch2Unknown,1,Manual,963,ddPCR Supermix for Probes (no dUTP),19260,,,983,943,9655,7620,1562,67,8093,7553,106,17275,,,,,,,,0.121,,,0.127,0.115,10.8,,,11.3,10.3,1,1,4129,8882.6,2314.1,5985.2,,,,,973,953,,,,,,,0.1243,0.1178,,,11.05,10.54
E06,Absolute Quantification,ABS,S5_06,Ch1Unknown,2,Manual,61.7,ddPCR Supermix for Probes (no dUTP),1234,,,65.6,57.8,955,17745,885,70,5451,12294,55,18700,,,,,,,,0.127,,,0.135,0.118,11.2,,,11.9,10.6,1,1,6490,11088,4273,4621.1,,,,,63.7,59.7,,,,,,,0.1311,0.1223,,,11.59,10.9
E06,Absolute Quantification,ABS,S5_06,Ch2Unknown,1,Manual,487,ddPCR Supermix for Probes (no dUTP),9740,,,499,475,6336,12364,885,70,5451,12294,55,18700,,,,,,,,0.127,,,0.135,0.118,11.2,,,11.9,10.6,1,1,4129,8832.7,2329.4,4532.8,,,,,493,481,,,,,,,0.1311,0.1223,,,11.59,10.9
E07,Absolute Quantification,ABS,S5_07,Ch1Unknown,2,Manual,28.1,ddPCR Supermix for Probes (no dUTP),562,,,30.9,25.3,389,16068,359,30,2681,13387,25.5,16457,,,,,,,,0.117,,,0.129,0.105,10.5,,,11.5,9.5,1,1,6490,11045,4227,4388.2,,,,,29.6,26.7,,,,,,,0.123,0.111,,,11,10
E07,Absolute Quantification,ABS,S5_07,Ch2Unknown,1,Manual,240,ddPCR Supermix for Probes (no dUTP),4800,,,249,232,3040,13417,359,30,2681,13387,25.5,16457,,,,,,,,0.117,,,0.129,0.105,10.5,,,11.5,9.5,1,1,4129,8729.8,2307.7,3494,,,,,244.6,235.9,,,,,,,0.123,0.111,,,11,10
E08,Absolute Quantification,ABS,S5_08,Ch1Unknown,2,Manual,13.8,ddPCR Supermix for Probes (no dUTP),276,,,15.7,12,217,18341,196,21,1627,16714,12.4,18558,,,,,,,,0.114,,,0.13,0.098,10.2,,,11.5,8.9,1,1,6490,11036,4234.2,4313.8,,,,,14.8,12.9,,,,,,,0.122,0.106,,,10.9,9.6
E08,Absolute Quantification,ABS,S5_08,Ch2Unknown,1,Manual,122,ddPCR Supermix for Probes (no dUTP),2440,,,127,116,1823,16735,196,21,1627,16714,12.4,18558,,,,,,,,0.114,,,0.13,0.098,10.2,,,11.5,8.9,1,1,4129,8716.3,2323.8,2951.7,,,,,124.5,118.8,,,,,,,0.122,0.106,,,10.9,9.6
E09,Absolute Quantification,ABS,S5_09,Ch1Unknown,2,Manual,8.2,ddPCR Supermix for Probes (no dUTP),164,,,9.7,6.7,115,16445,107,8,746,15699,7.6,16560,,,,,,,,0.132,,,0.157,0.106,11.6,,,13.6,9.6,1,1,6490,11090,4278.6,4325.9,,,,,9,7.4,,,,,,,0.145,0.119,,,12.7,10.6
E09,Absolute Quantification,ABS,S5_09,Ch2Unknown,1,Manual,62.2,ddPCR Supermix for Probes (no dUTP),1244,,,66.4,58,853,15707,107,8,746,15699,7.6,16560,,,,,,,,0.132,,,0.157,0.106,11.6,,,13.6,9.6,1,1,4129,8765.6,2342.9,2673.7,,,,,64.3,60.1,,,,,,,0.145,0.119,,,12.7,10.6
