Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
F05,Absolute Quantification,ABS,S08_2,Ch2Unknown,2,Multi,302,ddPCR Supermix for Probes (no dUTP),6040,,,311,293,4520,15445,4293,375,227,15070,284,19965,,,,,,,,1.038,,,1.08,0.995,50.9,,,51.9,49.9,1,1,0,8922.8,1704.6,3338.7,,,,,306.5,297.5,,,,,,,1.059,1.016,,,51.4,50.4
G05,Absolute Quantification,ABS,S08_3,Ch1Unknown,1,Multi,157,ddPCR Supermix for Probes (no dUTP),3140,,,163,151,2511,17605,2315,196,156,17449,144,20116,,,,,,,,1.02,,,1.07,0.96,50.4,,,51.8,49,1,1,0,11327,4305.7,5182.1,,,,,160,153.7,,,,,,,1.046,0.988,,,51.1,49.7
G05,Absolute Quantification,ABS,S08_3,Ch2Unknown,2,Multi,154,ddPCR Supermix for Probes (no dUTP),3080,,,160,148,2471,17645,2315,196,156,17449,144,20116,,,,,,,,1.02,,,1.07,0.96,50.4,,,51.8,49,1,1,0,8918.1,1713.8,2598.8,,,,,157.3,151.1,,,,,,,1.046,0.988,,,51.1,49.7
H05,Absolute Quantification,ABS,S08_4,Ch1Unknown,1,Multi,81,ddPCR Supermix for Probes (no dUTP),1620,,,85.3,76.7,1339,18786,1218,121,74,18712,73.4,20125,,,,,,,,1.04,,,1.12,0.96,50.9,,,52.8,49,1,1,0,11797,4512.5,4997.2,,,,,83.2,78.8,,,,,,,1.078,0.997,,,51.9,49.9
H05,Absolute Quantification,ABS,S08_4,Ch2Unknown,2,Multi,78.1,ddPCR Supermix for Probes (no dUTP),1562,,,82.3,73.8,1292,18833,1218,121,74,18712,73.4,20125,,,,,,,,1.04,,,1.12,0.96,50.9,,,52.8,49,1,1,0,9288.7,1816.5,2296.2,,,,,80.2,75.9,,,,,,,1.078,0.997,,,51.9,49.9
A06,Absolute Quantification,ABS,S09_1,Ch1Unknown,1,Multi,586,ddPCR Supermix for Probes (no dUTP),11720,,,599,573,7832,12132,7310,522,372,11760,535,19964,,,,,,,,1.025,,,1.058,0.993,50.6,,,51.4,49.8,1,1,0,10662,3790.6,6486.3,,,,,593,579,,,,,,,1.042,1.009,,,51.03,50.22
A06,Absolute Quantification,ABS,S09_1,Ch2Unknown,2,Multi,572,ddPCR Supermix for Probes (no dUTP),11440,,,585,559,7682,12282,7310,522,372,11760,535,19964,,,,,,,,1.025,,,1.058,0.993,50.6,,,51.4,49.8,1,1,0,8082.4,1460.1,4008.3,,,,,578,565,,,,,,,1.042,1.009,,,51.03,50.22
B06,Absolute Quantification,ABS,S09_2,Ch1Unknown,1,Multi,312,ddPCR Supermix for Probes (no dUTP),6240,,,321,304,4874,16032,4512,362,225,15807,286,20906,,,,,,,,1.033,,,1.075,0.992,50.8,,,51.8,49.8,1,1,0,10931,3939,5569,,,,,316.8,307.8,,,,,,,1.054,1.012,,,51.3,50.3
B06,Absolute Quantification,ABS,S09_2,Ch2Unknown,2,Multi,302,ddPCR Supermix for Probes (no dUTP),6040,,,311,294,4737,16169,4512,362,225,15807,286,20906,,,,,,,,1.033,,,1.075,0.992,50.8,,,51.8,49.8,1,1,0,8515.5,1516.2,3102.1,,,,,306.7,297.9,,,,,,,1.054,1.012,,,51.3,50.3
C06,Absolute Quantification,ABS,S09_3,Ch1Unknown,1,Multi,161,ddPCR Supermix for Probes (no dUTP),3220,,,168,155,2571,17480,2332,239,154,17326,145,20051,,,,,,,,1.04,,,1.09,0.98,50.9,,,52.3,49.5,1,1,0,11233,4113.7,5026.6,,,,,164.6,158.3,,,,,,,1.066,1.007,,,51.6,50.2
C06,Absolute Quantification,ABS,S09_3,Ch2Unknown,2,Multi,156,ddPCR Supermix for Probes (no dUTP),3120,,,162,150,2486,17565,2332,239,154,17326,145,20051,,,,,,,,1.04,,,1.09,0.98,50.9,,,52.3,49.5,1,1,0,8781.9,1589.7,2481.4,,,,,158.9,152.6,,,,,,,1.066,1.007,,,51.6,50.2
D06,Absolute Quantification,ABS,S09_4,Ch1Unknown,1,Multi,76,ddPCR Supermix for Probes (no dUTP),1520,,,80.1,71.9,1335,20002,1219,116,64,19938,69.2,21337,,,,,,,,1.04,,,1.12,0.96,51,,,52.9,49.1,1,1,0,11121,4122,4559.9,,,,,78.1,73.9,,,,,,,1.083,1.001,,,52,50
D06,Absolute Quantification,ABS,S09_4,Ch2Unknown,2,Multi,73,ddPCR Supermix for Probes (no dUTP),1460,,,77,69,1283,20054,1219,116,64,19938,69.2,21337,,,,,,,,1.04,,,1.12,0.96,51,,,52.9,49.1,1,1,0,8743.4,1608.3,2037.3,,,,,75,70.9,,,,,,,1.083,1.001,,,52,50
E06,Absolute Quantification,ABS,S10_1,Ch1Unknown,1,Multi,591,ddPCR Supermix for Probes (no dUTP),11820,,,604,577,7624,11693,7103,521,397,11296,538,19317,,,,,,,,1.021,,,1.054,0.989,50.5,,,51.3,49.7,1,1,0,10656,3990.5,6621.4,,,,,597,584,,,,,,,1.038,1.005,,,50.94,50.12
E06,Absolute Quantification,ABS,S10_1,Ch2Unknown,2,Multi,578,ddPCR Supermix for Probes (no dUTP),11560,,,591,565,7500,11817,7103,521,397,11296,538,19317,,,,,,,,1.021,,,1.054,0.989,50.5,,,51.3,49.7,1,1,0,8083.3,1593.5,4113.2,,,,,585,571,,,,,,,1.038,1.005,,,50.94,50.12
F06,Absolute Quantification,ABS,S10_2,Ch1Unknown,1,Multi,326,ddPCR Supermix for Probes (no dUTP),6520,,,336,317,4972,15546,4587,385,227,15319,297,20518,,,,,,,,1.038,,,1.079,0.997,50.9,,,51.9,49.9,1,1,0,11220,4231.8,5925.2,,,,,331.1,321.8,,,,,,,1.059,1.017,,,51.4,50.4
F06,Absolute Quantification,ABS,S10_2,Ch2Unknown,2,Multi,315,ddPCR Supermix for Probes (no dUTP),6300,,,324,306,4814,15704,4587,385,227,15319,297,20518,,,,,,,,1.038,,,1.079,0.997,50.9,,,51.9,49.9,1,1,0,8768.6,1681.7,3344.4,,,,,319.1,310,,,,,,,1.059,1.017,,,51.4,50.4
G06,Absolute Quantification,ABS,S10_3,Ch1Unknown,1,Multi,162,ddPCR Supermix for Probes (no dUTP),3240,,,169,156,2618,17677,2389,229,126,17551,147,20295,,,,,,,,1.04,,,1.1,0.99,51.1,,,52.4,49.7,1,1,0,11400,4335.9,5247.1,,,,,165.7,159.3,,,,,,,1.073,1.015,,,51.8,50.4
G06,Absolute Quantification,ABS,S10_3,Ch2Unknown,2,Multi,156,ddPCR Supermix for Probes (no dUTP),3120,,,162,150,2515,17780,2389,229,126,17551,147,20295,,,,,,,,1.04,,,1.1,0.99,51.1,,,52.4,49.7,1,1,0,8957,1727.5,2623.4,,,,,158.8,152.5,,,,,,,1.073,1.015,,,51.8,50.4
H06,Absolute Quantification,ABS,S10_4,Ch1Unknown,1,Multi,84.8,ddPCR Supermix for Probes (no dUTP),1696,,,89.4,80.2,1306,17475,1184,122,75,17400,76.6,18781,,,,,,,,1.04,,,1.12,0.96,50.9,,,52.9,49,1,1,0,11887,4577.3,5085.7,,,,,87.1,82.4,,,,,,,1.08,0.998,,,51.9,50
H06,Absolute Quantification,ABS,S10_4,Ch2Unknown,2,Multi,81.6,ddPCR Supermix for Probes (no dUTP),1632,,,86.2,77.1,1259,17522,1184,122,75,17400,76.6,18781,,,,,,,,1.04,,,1.12,0.96,50.9,,,52.9,49,1,1,0,9340.7,1847.2,2349.5,,,,,83.9,79.3,,,,,,,1.08,0.998,,,51.9,50
A07,Absolute Quantification,ABS,S11_1,Ch1Unknown,1,Multi,575,ddPCR Supermix for Probes (no dUTP),11500,,,588,562,7776,12330,7251,525,364,11966,525,20106,,,,,,,,1.027,,,1.06,0.994,50.7,,,51.5,49.9,1,1,0,10640,3786,6436.7,,,,,582,569,,,,,,,1.044,1.011,,,51.08,50.27
A07,Absolute Quantification,ABS,S11_1,Ch2Unknown,2,Multi,560,ddPCR Supermix for Probes (no dUTP),11200,,,573,547,7615,12491,7251,525,364,11966,525,20106,,,,,,,,1.027,,,1.06,0.994,50.7,,,51.5,49.9,1,1,0,8043.8,1455,3950.5,,,,,567,554,,,,,,,1.044,1.011,,,51.08,50.27
B07,Absolute Quantification,ABS,S11_2,Ch1Unknown,1,Multi,319,ddPCR Supermix for Probes (no dUTP),6380,,,328,310,4804,15421,4428,376,207,15214,290,20225,,,,,,,,1.042,,,1.084,1,51,,,52,50,1,1,0,10906,3946.9,5599.8,,,,,323.7,314.4,,,,,,,1.063,1.02,,,51.5,50.5
B07,Absolute Quantification,ABS,S11_2,Ch2Unknown,2,Multi,306,ddPCR Supermix for Probes (no dUTP),6120,,,315,297,4635,15590,4428,376,207,15214,290,20225,,,,,,,,1.042,,,1.084,1,51,,,52,50,1,1,0,8536,1526.8,3133.1,,,,,310.7,301.7,,,,,,,1.063,1.02,,,51.5,50.5
C07,Absolute Quantification,ABS,S11_3,Ch1Unknown,1,Multi,151,ddPCR Supermix for Probes (no dUTP),3020,,,157,144,2272,16642,2063,209,109,16533,136,18914,,,,,,,,1.05,,,1.11,0.99,51.2,,,52.7,49.7,1,1,0,11019,4041.5,4879.7,,,,,153.7,147.4,,,,,,,1.081,1.018,,,51.9,50.4
C07,Absolute Quantification,ABS,S11_3,Ch2Unknown,2,Multi,144,ddPCR Supermix for Probes (no dUTP),2880,,,150,137,2172,16742,2063,209,109,16533,136,18914,,,,,,,,1.05,,,1.11,0.99,51.2,,,52.7,49.7,1,1,0,8677.8,1572.8,2388.7,,,,,146.6,140.4,,,,,,,1.081,1.018,,,51.9,50.4
D07,Absolute Quantification,ABS,S11_4,Ch1Unknown,1,Multi,76.8,ddPCR Supermix for Probes (no dUTP),1536,,,81.2,72.5,1193,17684,1077,116,78,17606,69.1,18877,,,,,,,,1.03,,,1.12,0.95,50.8,,,52.9,48.8,1,1,0,11154,4145.8,4588.7,,,,,79,74.6,,,,,,,1.077,0.991,,,51.9,49.8
D07,Absolute Quantification,ABS,S11_4,Ch2Unknown,2,Multi,74.3,ddPCR Supermix for Probes (no dUTP),1486,,,78.6,70,1155,17722,1077,116,78,17606,69.1,18877,,,,,,,,1.03,,,1.12,0.95,50.8,,,52.9,48.8,1,1,0,8773.7,1622.4,2060,,,,,76.5,72.1,,,,,,,1.077,0.991,,,51.9,49.8
E07,Absolute Quantification,ABS,S12_1,Ch1Unknown,1,Multi,592,ddPCR Supermix for Probes (no dUTP),11840,,,605,578,7876,12053,7314,562,392,11661,536,19929,,,,,,,,1.029,,,1.061,0.996,50.7,,,51.5,49.9,1,1,0,10699,4010.6,6654,,,,,598,585,,,,,,,1.045,1.012,,,51.11,50.3
E07,Absolute Quantification,ABS,S12_1,Ch2Unknown,2,Multi,575,ddPCR Supermix for Probes (no dUTP),11500,,,588,562,7706,12223,7314,562,392,11661,536,19929,,,,,,,,1.029,,,1.061,0.996,50.7,,,51.5,49.9,1,1,0,8109.4,1611,4123.8,,,,,582,569,,,,,,,1.045,1.012,,,51.11,50.3
F07,Absolute Quantification,ABS,S12_2,Ch1Unknown,1,Multi,316,ddPCR Supermix for Probes (no dUTP),6320,,,326,307,4617,14959,4229,388,223,14736,286,19576,,,,,,,,1.043,,,1.086,0.999,51,,,52.1,50,1,1,0,11171,4213.9,5854.7,,,,,321.1,311.8,,,,,,,1.064,1.021,,,51.6,50.5
F07,Absolute Quantification,ABS,S12_2,Ch2Unknown,2,Multi,304,ddPCR Supermix for Probes (no dUTP),6080,,,313,295,4452,15124,4229,388,223,14736,286,19576,,,,,,,,1.043,,,1.086,0.999,51,,,52.1,50,1,1,0,8768.1,1678.8,3291.1,,,,,308.1,299,,,,,,,1.064,1.021,,,51.6,50.5
G07,Absolute Quantification,ABS,S12_3,Ch1Unknown,1,Multi,152,ddPCR Supermix for Probes (no dUTP),3040,,,158,146,2285,16556,2089,196,123,16433,138,18841,,,,,,,,1.04,,,1.1,0.97,50.9,,,52.3,49.4,1,1,0,11192,4264.5,5104.7,,,,,155.3,148.9,,,,,,,1.066,1.004,,,51.6,50.1
G07,Absolute Quantification,ABS,S12_3,Ch2Unknown,2,Multi,147,ddPCR Supermix for Probes (no dUTP),2940,,,153,141,2212,16629,2089,196,123,16433,138,18841,,,,,,,,1.04,,,1.1,0.97,50.9,,,52.3,49.4,1,1,0,8828.3,1700.9,2537.7,,,,,150.1,143.8,,,,,,,1.066,1.004,,,51.6,50.1
H07,Absolute Quantification,ABS,S12_4,Ch1Unknown,1,Multi,77.1,ddPCR Supermix for Probes (no dUTP),1542,,,81.4,72.7,1196,17666,1088,108,86,17580,69.9,18862,,,,,,,,1.02,,,1.1,0.94,50.5,,,52.5,48.5,1,1,0,11937,4600.9,5066,,,,,79.3,74.8,,,,,,,1.061,0.977,,,51.5,49.5
H07,Absolute Quantification,ABS,S12_4,Ch2Unknown,2,Multi,75.6,ddPCR Supermix for Probes (no dUTP),1512,,,79.9,71.3,1174,17688,1088,108,86,17580,69.9,18862,,,,,,,,1.02,,,1.1,0.94,50.5,,,52.5,48.5,1,1,0,9387.9,1859.7,2328.2,,,,,77.8,73.4,,,,,,,1.061,0.977,,,51.5,49.5
