Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
D03,Absolute Quantification,ABS,4_3,Ch2Unknown,2,Multi,246,ddPCR Supermix for Probes (no dUTP),4920,,,254,238,4035,17348,2242,1079,1793,16269,123,21383,,,,,,,,0.807,,,0.844,0.77,44.7,,,45.8,43.5,1,1,0,10555,4262.8,5450.1,,,,,249.9,242.1,,,,,,,0.826,0.788,,,45.2,44.1
D04,Absolute Quantification,ABS,4_4,Ch2Unknown,2,Multi,121,ddPCR Supermix for Probes (no dUTP),2420,,,127,116,2030,18682,1068,603,962,18079,60.4,20712,,,,,,,,0.82,,,0.87,0.76,44.9,,,46.5,43.3,1,1,0,10482,4187.5,4804.4,,,,,124.1,118.7,,,,,,,0.842,0.789,,,45.7,44.1
D05,Absolute Quantification,ABS,4_5,Ch2Unknown,2,Multi,58.5,ddPCR Supermix for Probes (no dUTP),1170,,,62.4,54.6,867,17008,471,248,396,16760,31,17875,,,,,,,,0.83,,,0.91,0.74,45.2,,,47.7,42.8,1,1,0,10274,4087.5,4387.6,,,,,60.5,56.5,,,,,,,0.867,0.784,,,46.5,44
D06,Absolute Quantification,ABS,4_6,Ch2Unknown,2,Multi,30.4,ddPCR Supermix for Probes (no dUTP),608,,,33,27.7,492,18822,245,152,247,18670,14.9,19314,,,,,,,,0.8,,,0.91,0.7,44.6,,,47.9,41.3,1,1,0,10502,4163.4,4324.9,,,,,31.7,29,,,,,,,0.86,0.75,,,46.3,42.9
D07,Absolute Quantification,ABS,NC,Ch2Negative Control,2,Multi,0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20344,0,0,0,20344,0,20344,,,,,,,,,,,,,,,,,,1,1,0,0,4293.3,4293.3,,,,,0.079,0,,,,,,,,,,,,
D08,Absolute Quantification,ABS,NC,Ch2Negative Control,2,Multi,0,ddPCR Supermix for Probes (no dUTP),0,,,0.18,0,0,19208,0,0,0,19208,0,19208,,,,,,,,,,,,,,,,,,1,1,0,0,4256.9,4256.9,,,,,0.084,0,,,,,,,,,,,,
E01,Absolute Quantification,ABS,5_1,Ch2Unknown,2,Multi,956,ddPCR Supermix for Probes (no dUTP),19120,,,975,938,10991,8766,6827,2669,4164,6097,344,19757,,,,,,,,0.806,,,0.829,0.784,44.6,,,45.3,43.9,1,1,0,10507,4450.6,7819.7,,,,,965,947,,,,,,,0.818,0.795,,,44.99,44.28
E02,Absolute Quantification,ABS,5_2,Ch2Unknown,2,Multi,497,ddPCR Supermix for Probes (no dUTP),9940,,,509,485,6948,13215,3572,2128,3376,11087,184,20163,,,,,,,,0.786,,,0.814,0.759,44,,,44.9,43.2,1,1,0,10475,4325.3,6444.3,,,,,503,491,,,,,,,0.801,0.772,,,44.46,43.58
E03,Absolute Quantification,ABS,5_3,Ch2Unknown,2,Multi,250,ddPCR Supermix for Probes (no dUTP),5000,,,257,242,4115,17399,1834,1540,2281,15859,91.7,21514,,,,,,,,0.804,,,0.84,0.767,44.6,,,45.7,43.4,1,1,0,10558,4277.2,5478.5,,,,,253.7,245.9,,,,,,,0.822,0.785,,,45.1,44
E04,Absolute Quantification,ABS,5_4,Ch2Unknown,2,Multi,124,ddPCR Supermix for Probes (no dUTP),2480,,,129,118,2044,18442,801,776,1243,17666,43.7,20486,,,,,,,,0.76,,,0.81,0.71,43.2,,,44.9,41.6,1,1,0,10489,4205.6,4832.5,,,,,126.4,120.9,,,,,,,0.788,0.737,,,44.1,42.4
E05,Absolute Quantification,ABS,5_5,Ch2Unknown,2,Multi,59.1,ddPCR Supermix for Probes (no dUTP),1182,,,62.9,55.3,934,18143,361,367,573,17776,21.7,19077,,,,,,,,0.78,,,0.85,0.7,43.7,,,46,41.3,1,1,0,10528,4211.4,4520.6,,,,,61,57.1,,,,,,,0.813,0.737,,,44.9,42.4
E06,Absolute Quantification,ABS,5_6,Ch2Unknown,2,Multi,29.9,ddPCR Supermix for Probes (no dUTP),598,,,32.5,27.3,515,20007,186,227,329,19780,10.5,20522,,,,,,,,0.8,,,0.9,0.7,44.4,,,47.6,41.2,1,1,0,10540,4206.9,4365.8,,,,,31.2,28.6,,,,,,,0.85,0.75,,,46.1,42.8
E07,Absolute Quantification,ABS,NC,Ch2Negative Control,2,Multi,0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20621,0,0,0,20621,0,20621,,,,,,,,,,,,,,,,,,1,1,0,0,4259.3,4259.3,,,,,0.078,0,,,,,,,,,,,,
E08,Absolute Quantification,ABS,NC,Ch2Negative Control,2,Multi,0,ddPCR Supermix for Probes (no dUTP),0,,,0.18,0,0,20132,0,0,0,20132,0,20132,,,,,,,,,,,,,,,,,,1,1,0,0,4268.3,4268.3,,,,,0.08,0,,,,,,,,,,,,
F01,Absolute Quantification,ABS,6_1,Ch2Unknown,2,Multi,972,ddPCR Supermix for Probes (no dUTP),19440,,,991,954,11566,8998,6710,3148,4856,5850,261,20564,,,,,,,,0.79,,,0.811,0.768,44.1,,,44.8,43.4,1,1,0,10446,4447.7,7821.5,,,,,982,963,,,,,,,0.801,0.779,,,44.47,43.78
F02,Absolute Quantification,ABS,6_2,Ch2Unknown,2,Multi,500,ddPCR Supermix for Probes (no dUTP),10000,,,512,488,6981,13184,3172,2561,3809,10623,139,20165,,,,,,,,0.787,,,0.815,0.759,44,,,44.9,43.2,1,1,0,10448,4336.5,6452.3,,,,,506,494,,,,,,,0.801,0.773,,,44.49,43.6
F03,Absolute Quantification,ABS,6_3,Ch2Unknown,2,Multi,240,ddPCR Supermix for Probes (no dUTP),4800,,,248,232,3611,15935,1342,1707,2269,14228,66.2,19546,,,,,,,,0.83,,,0.87,0.79,45.4,,,46.6,44.2,1,1,0,10450,4237.4,5385.2,,,,,244.3,236.3,,,,,,,0.851,0.81,,,46,44.8
F04,Absolute Quantification,ABS,6_4,Ch2Unknown,2,Multi,121,ddPCR Supermix for Probes (no dUTP),2420,,,127,116,1957,18040,622,967,1335,17073,32.6,19997,,,,,,,,0.8,,,0.86,0.75,44.6,,,46.2,42.9,1,1,0,10468,4204.5,4817.5,,,,,123.9,118.4,,,,,,,0.831,0.777,,,45.4,43.7
F05,Absolute Quantification,ABS,6_5,Ch2Unknown,2,Multi,57,ddPCR Supermix for Probes (no dUTP),1140,,,60.7,53.3,906,18248,268,478,638,17770,15.5,19154,,,,,,,,0.82,,,0.9,0.74,45.1,,,47.4,42.7,1,1,0,10381,4171,4464.7,,,,,58.9,55.1,,,,,,,0.86,0.779,,,46.3,43.8
F06,Absolute Quantification,ABS,6_6,Ch2Unknown,2,Multi,31.9,ddPCR Supermix for Probes (no dUTP),638,,,34.6,29.2,536,19531,145,236,391,19295,8.25,20067,,,,,,,,0.71,,,0.8,0.62,41.5,,,44.6,38.3,1,1,0,10535,4220.8,4389.4,,,,,33.2,30.5,,,,,,,0.755,0.661,,,43.1,39.8
F07,Absolute Quantification,ABS,NC,Ch2Negative Control,2,Multi,0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20832,0,0,0,20832,0,20832,,,,,,,,,,,,,,,,,,1,1,0,0,4277.1,4277.1,,,,,0.077,0,,,,,,,,,,,,
F08,Absolute Quantification,ABS,NC,Ch2Negative Control,2,Multi,0,ddPCR Supermix for Probes (no dUTP),0,,,0.18,0,0,19394,0,0,0,19394,0,19394,,,,,,,,,,,,,,,,,,1,1,0,0,4291.1,4291.1,,,,,0.083,0,,,,,,,,,,,,
G01,Absolute Quantification,ABS,NTC,Ch2NTC,2,Multi,0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22105,0,0,0,22105,0,22105,,,,,,,,,,,,,,,,,,1,1,0,0,4210.2,4210.2,,,,,0.073,0,,,,,,,,,,,,
H01,Absolute Quantification,ABS,NTC,Ch2NTC,2,Multi,0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,21213,0,0,0,21213,0,21213,,,,,,,,,,,,,,,,,,1,1,0,0,4086.2,4086.2,,,,,0.076,0,,,,,,,,,,,,
